text,label
ok how about a restaurant and phone number,request
west part of town serving barbecue food,inform
derately priced,inform
id like moderately priced moroccan food,inform
im looking for a cheap restaurant that serves portuguese food,inform
does it serve hungarian food,confirm
how about gastro pub,reqalts
how about indian noise,reqalts
can i get the price range,request
no pan asian food,negate
i need a restaurant in the center of town that includes international food,inform
yes knocking,affirm
id like a restaurant in the east part of town that serves,inform
sorry about my mistakes thank you good bye,thankyou
no im sorry it should be expensive,negate
okay im looking for a restaurant serving fre,inform
noise thank you goodbye,thankyou
uh yes mexican please,affirm
alright thank you thats it,thankyou
alright thank you bye,thankyou
find asian oriental,inform
does it serve christmas food,confirm
could i have the address and phone number plea,request
for a moderately priced restaurant,inform
international food in the east part of town,inform
uh how about turkish type of food,reqalts
and can i get their address,request
what about gasper gastropub type o,reqalts
cheap restaurant barbecue food,inform
im looking,null
okay uh can i,ack
id like to find a moderately priced restaurant in the east part of town,inform
yeah a cheap restaurant serving international food,affirm
i need a restaurant in the west part of town,inform
hi im looking for a cheap restaurant in the south part of town,hello
okay what about north american food,reqalts
moderately priced restaraunt,inform
german food in the centre of town,inform
any part of town please,inform
looking for a cuban food restaurant,inform
italian,inform
i need cheap hungarian restaurant,inform
i am looking for a moderately priced restaurant in the,inform
uh yes im looking for an expensive restaurant and it should be in the east part of town,affirm
