text,label
moderate moderate moderate moderate,inform
moderate please,inform
moderate price,inform
moderate price in south,inform
moderate price north part of town,inform
moderate price range,inform
moderate price range please,inform
moderate price restaurant,inform
moderate price west part of town,inform
moderate priced,inform
moderate priced in the north part of town,inform
moderate priced restaurant in the north part of town,inform
moderate priced restaurant that serves indian food,inform
moderate priced restaurant that serves spanish food,inform
moderate range,inform
moderate restaurant,inform
moderate restaurant catalan food,inform
moderate restaurant east part of town,inform
moderate restaurant in the south part of town,inform
moderate restaurant kosher food,inform
moderate restaurant north part of town,inform
moderate restaurant seafood,inform
moderate restaurant south part of town,inform
moderate west,inform
moderately,inform
moderately pri,inform
moderately price,inform
moderately priced,inform
moderately priced afghan,inform
moderately priced any foo,inform
moderately priced any food,inform
moderately priced catalan food,inform
moderately priced danish food,inform
moderately priced food,inform
moderately priced food in the north part of town,inform
moderately priced french food,inform
moderately priced in east part of town,inform
moderately priced in south part,inform
