text,label
im looking for a restaurant in the south part of town that serves jamaican food,inform
id like a cheap restaurant in the south part of town,inform
were else food,inform
is there a restaurant in the west part of town that serves vietnamese food,reqalts
id like a restaurant in the south part of town,inform
what about the center area,inform
yea you can give me the address,affirm
ok i would like to find a restaurant that serves italian food,inform
i would like to find a moderately priced restaurant and it should be in the east,inform
i want a moderately priced restaurant that serves,inform
phone number area,request
i would like some danish food,inform
italian food instead,inform
im looking for a restaurant in the south part of town and it should serve chinese food,inform
dont know,inform
im looking for a restaurant that serves swiss food,inform
any cheap food,inform
what about a moderately priced restaurant in the south part of town,reqalts
what is available,reqalts
canape,inform
is modern european food any good,inform
im looking for a restaurant in the east part of town that serves world food,inform
may i have their phone number please,request
american,inform
what about asian food,inform
okay how bout their phone number,request
im looking for a cheap restaurant that serves swedish food,inform
vietnamese,inform
i want a restaurant that serves british food in the center,inform
start over,restart
what about modern european food,inform
i am looking for a cheap restaurant that serves germ,inform
is there a restaurant in the center of town serving,inform
cheap unintelligible food,inform
im looking for cheap polynesian food,inform
it doesnt matter dear,inform
i want a restaurant in the center that serves french food,inform
great thank you goodbye,bye
if there is no such venue how about european type of food,inform
uh yes i want to find a restaurant in the north part of town that serves,affirm
im looking for a restaurant in the center,inform
<noise> center,inform
im looking for a cheap restaurant in east part of town,inform
does it serve vietnamese type of food,confirm
serving mexican food,inform
danish food,inform
west part of town moderatley price,inform
looking for a restaurant in any area,inform
yes,affirm
im looking for a restaurant in the east part of town that serves afghan food,inform
