label,text
inform,i want to find a moderately priced restaurant
request,whats the address
hello,hello
thankyou,thank you good bye
request,address
negate,no well how about thai
thankyou,thank you goodbye
inform,um i dont know
inform,doesnt matter
request,may i have its address
reqalts,how about european food
inform,any type of food
inform,i need a caribbean restaurant in the south part of town
thankyou,thank you good bye
reqalts,how about indian food
request,phone number
affirm,yes
request,address
request,address
inform,moderately priced
thankyou,thank you good bye
thankyou,thank you good bye
inform,any range
request,address
request,price range
inform,thai
request,okay how about the address
reqalts,how about european food
inform,in the east
request,price range
request,address
thankyou,thank you good bye
request,type of food
request,what is the address
inform,im looking for a restaurant in any area of town that serves belgium food
thankyou,thank you goodbye
inform,i dont know
inform,any
inform,thai food
affirm,yes
inform,dont care
inform,i dont care
inform,i dont care
inform,west
request,whats the address
inform,i dont care
thankyou,thank you good bye
request,give me the address
thankyou,thank you good bye
inform,im looking for a restaurant in any area that serves cantonese food
thankyou,thank you good bye
thankyou,thank you good bye
thankyou,thank you
thankyou,thank you goodbye
reqalts,okay how about chinese food
inform,im looking for a restaurant in any area serving unintelligible
thankyou,thank you
hello,hi looking for a moderately priced restaurant
request,phone number
inform,italian food
thankyou,thank you good bye
reqalts,anything else
request,post code
inform,i want vegetarian food
thankyou,thank you good bye
inform,any price range
inform,moderate price
request,what is the area
inform,im looking for food in the south part of town
inform,uh cheap restaurant
request,the area
confirm,is there a thai restaurant in the west of town
confirm,do they serve cuban
thankyou,thank you
request,can i have the address please
inform,any area
inform,any type
inform,im looking for an expensive restaurant with venetian food
request,address
thankyou,alright thank you thats it
reqalts,is there anything else
request,can i have the phone number
inform,hungarian
affirm,yes
inform,european
inform,i dont care
thankyou,thank you good bye
request,area
request,phone number
inform,dont care
reqalts,how about chinese food
request,whats the address
affirm,ok yeah
reqalts,how about vietnamese
request,can i have the phone number
request,what is the address
inform,cheap
affirm,yes
inform,chinese
affirm,yes
affirm,yes
thankyou,thank you
request,phone number
request,what type of food do they serve
thankyou,thank you good bye
inform,in the east part of town
request,what price range
negate,no
thankyou,thank you goodbye
inform,any area
inform,international type of food
inform,moderate
inform,cheap restaurant
request,and can i get the address
thankyou,thank you good bye
request,may i have the address and phone number for that venue
inform,uh i dont mind
reqalts,how about moroccan food
reqalts,how about spanish
inform,gastropub moderate
thankyou,thank you good bye
request,what is the address and phone number
thankyou,thank you good bye
inform,indian
affirm,yes
inform,im looking for a restaurant in a area that serves
request,can you give me the address
affirm,correct
inform,doesnt matter
request,could i have the phone number
inform,city centre
thankyou,thank you good bye
request,what kind of food
inform,italian
request,address and phone number
thankyou,thank you good bye
request,address
request,whats the address
reqalts,what about indian food
request,whats the phone number
inform,cuban
inform,thai
inform,center of town
inform,expensive
inform,uh a cheap restaurant in the east part of town
inform,european food
inform,i dont care
request,phone number
request,the address
reqalts,how about italian
request,phone number
inform,i need lebanese food
affirm,yea
request,the phone number
inform,dont care
thankyou,thank you goodbye
request,phone number
request,address
inform,im looking for an expensive restaurant that serves turkish food
request,restaurant two two phone number
inform,north part of town serving gastropub food
reqalts,is there anything else
inform,im looking for a moderately priced restaurant
request,whats the address
inform,expensive
inform,thai food
inform,im looking for a restaurant that serves german food
thankyou,thank you good bye
reqalts,what about french food
inform,thai
inform,west
inform,north part of town
request,address
request,what is the address and type of food they serve
inform,any
inform,west part of town
inform,i dont care
request,can i have the address of the phone number of the venue
inform,asian oriental food
inform,spanish
inform,any
inform,i want a jamaican food restaurant in the center part of town
request,address
inform,international
request,and price range
inform,any
thankyou,thank you good bye
inform,turkish restaurant
